,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,range,Close_Delta,Daily_Median
205,8/12/2018,BTCUSD,6112.21,6112.21,6112.21,6112.21,0.0,0.0,0.0,0.0,6112.21
206,8/11/2018,BTCUSD,6146.01,6190.0,6003.0,6112.21,4021.81,24551752.98,187.0,33.80000000000018,6112.21
207,8/10/2018,BTCUSD,6546.46,6584.8,6015.0,6146.01,7740.13,48242242.25,569.8000000000002,400.4499999999998,6146.01
208,8/9/2018,BTCUSD,6282.5,6633.21,6177.51,6546.46,13627.25,87452203.34,455.6999999999998,-263.96000000000004,6546.46
209,8/8/2018,BTCUSD,6718.22,6718.22,6121.04,6282.5,21222.61,135716565.2,597.1800000000003,435.72000000000025,6282.5
210,8/7/2018,BTCUSD,6938.0,7152.0,6650.0,6718.22,10429.16,72216177.79,502.0,219.77999999999975,6718.22
211,8/6/2018,BTCUSD,7030.01,7163.0,6840.06,6938.0,8425.87,58826812.92,322.9399999999996,92.01000000000022,6938.0
212,8/5/2018,BTCUSD,7005.0,7086.52,6880.0,7030.01,6104.64,42664283.17,206.52000000000044,-25.01000000000022,7030.01
213,8/4/2018,BTCUSD,7414.08,7495.0,6940.0,7005.0,9218.69,65775392.46,555.0,409.0799999999999,7005.0
214,8/3/2018,BTCUSD,7533.92,7538.53,7285.0,7414.08,10475.08,77574038.63,253.52999999999975,119.84000000000015,7414.08
215,8/2/2018,BTCUSD,7603.99,7707.54,7462.0,7533.92,6722.46,50931754.41,245.53999999999996,70.06999999999971,7533.92
216,8/1/2018,BTCUSD,7727.27,7750.0,7440.01,7603.99,10921.59,82623838.46,309.9899999999998,123.28000000000065,7603.99
217,7/31/2018,BTCUSD,8170.01,8173.57,7634.22,7727.27,12000.2,93911260.29,539.3499999999995,442.7399999999998,7727.27
218,7/30/2018,BTCUSD,8216.34,8274.92,7850.0,8170.01,9821.99,79392659.29,424.9200000000001,46.32999999999993,8170.01
219,7/29/2018,BTCUSD,8228.9,8289.96,8127.87,8216.34,4059.13,33351348.24,162.08999999999924,12.55999999999949,8216.34
220,7/28/2018,BTCUSD,8184.21,8230.0,8065.0,8228.9,3991.58,32614428.43,165.0,-44.6899999999996,8228.9
221,7/27/2018,BTCUSD,7931.99,8276.55,7787.29,8184.21,11584.49,93237668.65,489.2599999999993,-252.22000000000025,8184.21
222,7/26/2018,BTCUSD,8157.15,8290.0,7840.0,7931.99,11202.08,90818534.46,450.0,225.15999999999985,7931.99
223,7/25/2018,BTCUSD,8401.01,8482.84,8042.0,8157.15,13863.11,114146044.0,440.84000000000015,243.86000000000058,8157.15
224,7/24/2018,BTCUSD,7720.09,8488.0,7695.99,8401.01,18923.85,153677129.7,792.0100000000002,-680.9200000000001,8401.01
225,7/23/2018,BTCUSD,7397.8,7809.0,7378.26,7720.09,12070.76,92801603.09,430.7399999999998,-322.28999999999996,7720.09
226,7/22/2018,BTCUSD,7408.0,7569.69,7327.75,7397.8,5353.75,39868036.18,241.9399999999996,10.199999999999818,7397.8
227,7/21/2018,BTCUSD,7334.46,7444.77,7204.32,7408.0,4853.63,35580481.69,240.45000000000073,-73.53999999999996,7408.0
228,7/20/2018,BTCUSD,7470.01,7687.0,7259.76,7334.46,9846.56,73047752.52,427.2399999999998,135.55000000000018,7334.46
229,7/19/2018,BTCUSD,7378.99,7563.81,7281.42,7470.01,9683.79,71815627.59,282.3900000000003,-91.02000000000044,7470.01
230,7/18/2018,BTCUSD,7315.01,7584.85,7229.89,7378.99,15273.11,113266571.1,354.96000000000004,-63.97999999999956,7378.99
231,7/17/2018,BTCUSD,6728.81,7472.5,6663.51,7315.01,15108.63,107004977.1,808.9899999999998,-586.1999999999998,7315.01
232,7/16/2018,BTCUSD,6348.73,6750.0,6330.3,6728.81,8828.08,58194902.32,419.6999999999998,-380.08000000000084,6728.81
233,7/15/2018,BTCUSD,6248.65,6385.35,6233.26,6348.73,3669.02,23230467.01,152.09000000000015,-100.07999999999993,6348.73
234,7/14/2018,BTCUSD,6216.29,6323.68,6187.0,6248.65,2934.25,18320211.43,136.6800000000003,-32.35999999999967,6248.65
235,7/13/2018,BTCUSD,6249.75,6335.09,6121.53,6216.29,5827.07,36331369.65,213.5600000000004,33.460000000000036,6216.29
236,7/12/2018,BTCUSD,6390.04,6390.04,6075.01,6249.75,8810.27,54928554.52,315.02999999999975,140.28999999999996,6249.75
237,7/11/2018,BTCUSD,6303.7,6400.0,6281.01,6390.04,4926.29,31309175.0,118.98999999999978,-86.34000000000015,6390.04
238,7/10/2018,BTCUSD,6664.01,6679.47,6279.0,6303.7,7603.87,48994686.81,400.47000000000025,360.3100000000004,6303.7
239,7/9/2018,BTCUSD,6701.97,6815.82,6625.0,6664.01,5072.92,34007270.21,190.8199999999997,37.960000000000036,6664.01
240,7/8/2018,BTCUSD,6753.28,6778.31,6671.0,6701.97,3126.09,21059821.76,107.3100000000004,51.30999999999949,6701.97
241,7/7/2018,BTCUSD,6600.0,6843.26,6512.0,6753.28,4201.2,27817256.98,331.2600000000002,-153.27999999999975,6753.28
242,7/6/2018,BTCUSD,6532.95,6639.0,6452.2,6600.0,4997.83,32760665.2,186.80000000000018,-67.05000000000018,6600.0
243,7/5/2018,BTCUSD,6587.47,6700.0,6449.5,6532.95,6719.91,44183353.29,250.5,54.52000000000044,6532.95
244,7/4/2018,BTCUSD,6502.62,6794.99,6411.51,6587.47,6542.58,43252522.96,383.47999999999956,-84.85000000000036,6587.47
245,7/3/2018,BTCUSD,6611.79,6673.99,6465.0,6502.62,6352.02,41823454.57,208.98999999999978,109.17000000000007,6502.62
246,7/2/2018,BTCUSD,6349.5,6669.99,6270.01,6611.79,8121.3,53027923.04,399.97999999999956,-262.28999999999996,6611.79
247,7/1/2018,BTCUSD,6383.19,6424.14,6256.76,6349.5,3880.62,24628052.11,167.3800000000001,33.6899999999996,6349.5
248,6/30/2018,BTCUSD,6202.36,6520.15,6185.0,6383.19,6547.95,41740609.64,335.14999999999964,-180.82999999999993,6383.19
249,6/29/2018,BTCUSD,5851.66,6300.0,5790.01,6202.36,10629.32,63391179.25,509.9899999999998,-350.6999999999998,6202.36
250,6/28/2018,BTCUSD,6132.17,6161.47,5818.0,5851.66,7418.41,44664591.84,343.47000000000025,280.5100000000002,5851.66
251,6/27/2018,BTCUSD,6074.94,6175.43,5984.11,6132.17,6792.7,41399520.28,191.32000000000062,-57.23000000000047,6132.17
252,6/26/2018,BTCUSD,6246.01,6271.0,6024.99,6074.94,6253.3,38645723.81,246.01000000000022,171.07000000000062,6074.94
253,6/25/2018,BTCUSD,6149.99,6340.01,6070.13,6246.01,8807.46,54715582.75,269.8800000000001,-96.02000000000044,6246.01
254,6/24/2018,BTCUSD,6178.29,6255.8,5777.0,6149.99,12695.65,76443754.14,478.8000000000002,28.300000000000182,6149.99
255,6/23/2018,BTCUSD,6059.82,6250.0,6040.01,6178.29,5908.17,36244141.37,209.98999999999978,-118.47000000000025,6178.29
256,6/22/2018,BTCUSD,6719.01,6725.0,5921.21,6059.82,16911.16,105561912.6,803.79,659.1900000000005,6059.82
257,6/21/2018,BTCUSD,6756.1,6787.0,6682.3,6719.01,4182.1,28146891.35,104.69999999999982,37.090000000000146,6719.01
258,6/20/2018,BTCUSD,6736.41,6817.0,6557.66,6756.1,6488.5,43427008.47,259.34000000000015,-19.69000000000051,6756.1
259,6/19/2018,BTCUSD,6709.02,6829.06,6670.01,6736.41,6092.32,40990235.23,159.05000000000018,-27.389999999999418,6736.41
260,6/18/2018,BTCUSD,6447.16,6795.0,6385.0,6709.02,7725.85,50862772.08,410.0,-261.8600000000006,6709.02
261,6/17/2018,BTCUSD,6484.29,6570.01,6428.14,6447.16,3250.28,21122998.53,141.8699999999999,37.13000000000011,6447.16
262,6/16/2018,BTCUSD,6391.22,6549.99,6330.0,6484.29,4442.03,28678398.29,219.98999999999978,-93.06999999999971,6484.29
263,6/15/2018,BTCUSD,6638.49,6659.99,6370.0,6391.22,6903.72,45121373.39,289.9899999999998,247.26999999999953,6391.22
264,6/14/2018,BTCUSD,6302.32,6749.99,6269.0,6638.49,14198.23,92330049.17,480.9899999999998,-336.1700000000001,6638.49
265,6/13/2018,BTCUSD,6544.99,6618.95,6135.0,6302.32,16938.07,107919670.4,483.9499999999998,242.67000000000007,6302.32
266,6/12/2018,BTCUSD,6881.0,6885.84,6450.0,6544.99,10182.01,67843714.24,435.84000000000015,336.0100000000002,6544.99
267,6/11/2018,BTCUSD,6770.31,6913.83,6666.66,6881.0,11514.71,77860066.29,247.17000000000007,-110.6899999999996,6881.0
268,6/10/2018,BTCUSD,7496.4,7496.41,6652.0,6770.31,17537.54,121672118.3,844.4099999999999,726.0899999999992,6770.31
269,6/9/2018,BTCUSD,7618.8,7679.61,7468.0,7496.4,2591.37,19705723.85,211.60999999999967,122.40000000000055,7496.4
270,6/8/2018,BTCUSD,7684.93,7690.0,7536.58,7618.8,3898.49,29714138.4,153.42000000000007,66.13000000000011,7618.8
271,6/7/2018,BTCUSD,7655.0,7747.0,7635.0,7684.93,4978.29,38285664.53,112.0,-29.93000000000029,7684.93
272,6/6/2018,BTCUSD,7612.51,7691.0,7484.0,7655.0,5566.79,42305009.7,207.0,-42.48999999999978,7655.0
273,6/5/2018,BTCUSD,7487.37,7677.5,7355.0,7612.51,5599.22,42039709.41,322.5,-125.14000000000033,7612.51
274,6/4/2018,BTCUSD,7706.37,7747.57,7447.61,7487.37,5644.33,42594288.27,299.96000000000004,219.0,7487.37
275,6/3/2018,BTCUSD,7636.42,7777.0,7583.24,7706.37,4706.08,36217683.05,193.76000000000022,-69.94999999999982,7706.37
276,6/2/2018,BTCUSD,7514.32,7697.09,7440.0,7636.42,4702.68,35749666.62,257.09000000000015,-122.10000000000036,7636.42
277,6/1/2018,BTCUSD,7485.0,7599.99,7351.01,7514.32,6726.93,50201757.77,248.97999999999956,-29.31999999999971,7514.32
278,5/31/2018,BTCUSD,7380.01,7608.99,7340.0,7485.0,5809.56,43622416.7,268.9899999999998,-104.98999999999978,7485.0
279,5/30/2018,BTCUSD,7460.0,7557.78,7272.71,7380.01,6003.96,44492636.81,285.0699999999997,79.98999999999978,7380.01
280,5/29/2018,BTCUSD,7107.94,7524.99,7058.0,7460.0,10110.69,73998239.29,466.9899999999998,-352.0600000000004,7460.0
281,5/28/2018,BTCUSD,7346.64,7444.8,7087.0,7107.94,7387.64,53420746.08,357.8000000000002,238.70000000000073,7107.94
282,5/27/2018,BTCUSD,7337.95,7392.7,7229.01,7346.64,4381.6,31993637.04,163.6899999999996,-8.69000000000051,7346.64
283,5/26/2018,BTCUSD,7459.11,7640.46,7287.23,7337.95,4391.64,32866203.7,353.2300000000005,121.15999999999985,7337.95
284,5/25/2018,BTCUSD,7584.15,7661.85,7326.94,7459.11,8491.93,63420692.82,334.91000000000076,125.03999999999996,7459.11
285,5/24/2018,BTCUSD,7505.0,7734.99,7269.0,7584.15,11033.72,82931373.76,465.9899999999998,-79.14999999999964,7584.15
286,5/23/2018,BTCUSD,7987.7,8030.0,7433.19,7505.0,14905.99,114810431.5,596.8100000000004,482.6999999999998,7505.0
287,5/22/2018,BTCUSD,8393.44,8400.0,7950.0,7987.7,6589.43,53897527.48,450.0,405.7400000000007,7987.7
288,5/21/2018,BTCUSD,8516.86,8584.39,8309.23,8393.44,4844.48,40909022.48,275.15999999999985,123.42000000000007,8393.44
289,5/20/2018,BTCUSD,8235.6,8596.74,8172.0,8516.86,4273.42,35902082.55,424.7399999999998,-281.2600000000002,8516.86
290,5/19/2018,BTCUSD,8238.51,8390.0,8152.54,8235.6,4117.42,34005517.03,237.46000000000004,2.9099999999998545,8235.6
291,5/18/2018,BTCUSD,8059.0,8279.63,7927.21,8238.51,7715.22,62470941.97,352.41999999999916,-179.51000000000022,8238.51
292,5/17/2018,BTCUSD,8344.0,8482.01,8001.0,8059.0,7926.38,65295038.3,481.0100000000002,285.0,8059.0
293,5/16/2018,BTCUSD,8477.46,8500.0,8104.99,8344.0,9914.22,81955959.22,395.0100000000002,133.45999999999913,8344.0
294,5/15/2018,BTCUSD,8670.0,8847.0,8420.45,8477.46,10250.04,88297355.67,426.5499999999993,192.54000000000087,8477.46
295,5/14/2018,BTCUSD,8686.1,8880.01,8289.79,8670.0,13418.34,115748349.8,590.2199999999993,16.100000000000364,8670.0
296,5/13/2018,BTCUSD,8475.0,8774.32,8345.0,8686.1,6259.26,53639665.94,429.3199999999997,-211.10000000000036,8686.1
297,5/12/2018,BTCUSD,8403.33,8658.57,8223.43,8475.0,10792.17,90952428.28,435.1399999999994,-71.67000000000007,8475.0
298,5/11/2018,BTCUSD,9010.51,9010.51,8351.0,8403.33,15907.06,137940903.1,659.5100000000002,607.1800000000003,8403.33
299,5/10/2018,BTCUSD,9300.08,9386.31,9001.01,9010.51,7218.76,66420658.6,385.2999999999993,289.5699999999997,9010.51
300,5/9/2018,BTCUSD,9177.81,9370.0,8960.0,9300.08,8129.59,74546897.15,410.0,-122.27000000000044,9300.08
301,5/8/2018,BTCUSD,9353.0,9463.13,9050.0,9177.81,8950.5,82566086.42,413.1299999999992,175.1900000000005,9177.81
302,5/7/2018,BTCUSD,9600.0,9619.55,9162.85,9353.0,9317.83,86959663.38,456.6999999999989,247.0,9353.0
303,5/6/2018,BTCUSD,9800.0,9880.0,9390.0,9600.0,7112.87,68458545.47,490.0,200.0,9600.0
304,5/5/2018,BTCUSD,9685.0,9948.12,9660.28,9800.0,8827.89,86787106.26,287.84000000000015,-115.0,9800.0
305,5/4/2018,BTCUSD,9725.74,9743.87,9465.0,9685.0,10013.2,96569125.26,278.8700000000008,40.73999999999978,9685.0
306,5/3/2018,BTCUSD,9190.48,9800.0,9131.0,9725.74,13700.5,129425309.7,669.0,-535.2600000000002,9725.74
307,5/2/2018,BTCUSD,9072.29,9250.04,8990.0,9190.48,8212.95,74933819.79,260.0400000000009,-118.18999999999869,9190.48
308,5/1/2018,BTCUSD,9243.83,9245.37,8831.21,9072.29,10763.33,96666932.01,414.1600000000017,171.53999999999905,9072.29
309,4/30/2018,BTCUSD,9389.01,9446.98,9119.0,9243.83,8320.14,77222420.62,327.97999999999956,145.1800000000003,9243.83
310,4/29/2018,BTCUSD,9329.99,9512.5,9179.99,9389.01,7545.14,70623571.2,332.5100000000002,-59.02000000000044,9389.01
311,4/28/2018,BTCUSD,8922.55,9440.01,8863.42,9329.99,8413.13,77754446.67,576.5900000000001,-407.4400000000005,9329.99
312,4/27/2018,BTCUSD,9272.11,9369.0,8910.0,8922.55,11378.78,104539338.7,459.0,349.5600000000013,8922.55
313,4/26/2018,BTCUSD,8865.98,9318.0,8660.0,9272.11,14759.34,131435230.3,658.0,-406.130000000001,9272.11
314,4/25/2018,BTCUSD,9648.0,9763.49,8602.43,8865.98,29386.63,269894051.2,1161.0599999999995,782.0200000000004,8865.98
315,4/24/2018,BTCUSD,8931.3,9728.56,8930.0,9648.0,19437.27,181524168.3,798.5599999999995,-716.7000000000007,9648.0
316,4/23/2018,BTCUSD,8795.01,8991.0,8775.1,8931.3,7780.82,69214737.03,215.89999999999964,-136.28999999999905,8931.3
317,4/22/2018,BTCUSD,8915.42,9015.0,8754.01,8795.01,7215.69,64164105.31,260.9899999999998,120.40999999999985,8795.01
318,4/21/2018,BTCUSD,8866.27,9038.87,8610.7,8915.42,11250.01,99156727.62,428.1700000000001,-49.149999999999636,8915.42
319,4/20/2018,BTCUSD,8274.0,8932.56,8216.21,8866.27,14891.29,126835932.4,716.3500000000004,-592.2700000000004,8866.27
320,4/19/2018,BTCUSD,8152.05,8300.0,8105.0,8274.0,11199.38,92034904.14,195.0,-121.94999999999982,8274.0
321,4/18/2018,BTCUSD,7892.1,8243.99,7879.8,8152.05,10071.0,81308219.64,364.1899999999996,-259.9499999999998,8152.05
322,4/17/2018,BTCUSD,8048.93,8162.5,7822.0,7892.1,10184.17,81563611.65,340.5,156.82999999999993,7892.1
323,4/16/2018,BTCUSD,8355.25,8398.98,7905.99,8048.93,12617.3,102125725.7,492.9899999999998,306.3199999999997,8048.93
324,4/15/2018,BTCUSD,8003.11,8392.56,8003.11,8355.25,9106.28,75015635.82,389.4499999999998,-352.1400000000003,8355.25
325,4/14/2018,BTCUSD,7893.19,8150.0,7830.0,8003.11,9036.54,72396037.5,320.0,-109.92000000000007,8003.11
326,4/13/2018,BTCUSD,7916.0,8220.0,7760.0,7893.19,20659.55,165216508.7,460.0,22.8100000000004,7893.19
327,4/12/2018,BTCUSD,6942.99,8050.0,6767.77,7916.0,28395.32,214771004.9,1282.2299999999996,-973.0100000000002,7916.0
328,4/11/2018,BTCUSD,6824.99,6974.0,6806.01,6942.99,7809.09,53835669.46,167.98999999999978,-118.0,6942.99
329,4/10/2018,BTCUSD,6771.13,6893.29,6661.19,6824.99,7126.47,48398352.42,232.10000000000036,-53.85999999999967,6824.99
330,4/9/2018,BTCUSD,7020.01,7169.53,6617.0,6771.13,12931.92,88680243.77,552.5299999999997,248.8800000000001,6771.13
331,4/8/2018,BTCUSD,6894.01,7099.99,6891.83,7020.01,5869.72,41042355.66,208.15999999999985,-126.0,7020.01
332,4/7/2018,BTCUSD,6619.01,7059.0,6605.08,6894.01,9502.09,65545725.0,453.9200000000001,-275.0,6894.01
333,4/6/2018,BTCUSD,6785.85,6847.0,6518.88,6619.01,10149.64,67416432.95,328.1199999999999,166.84000000000015,6619.01
334,4/5/2018,BTCUSD,6791.68,6923.1,6574.0,6785.85,13909.99,93740462.05,349.10000000000036,5.829999999999927,6785.85
335,4/4/2018,BTCUSD,7424.9,7424.91,6708.46,6791.68,13910.56,97474965.59,716.4499999999998,633.2199999999993,6791.68
336,4/3/2018,BTCUSD,7045.01,7520.0,7017.0,7424.9,17483.9,127896836.6,503.0,-379.8899999999994,7424.9
337,4/2/2018,BTCUSD,6816.01,7100.0,6777.28,7045.01,13713.65,95762835.6,322.72000000000025,-229.0,7045.01
338,4/1/2018,BTCUSD,6928.5,7044.46,6450.0,6816.01,14325.78,96628050.91,594.46,112.48999999999978,6816.01
339,3/31/2018,BTCUSD,6848.01,7200.0,6780.19,6928.5,13622.58,95623991.66,419.8100000000004,-80.48999999999978,6928.5
340,3/30/2018,BTCUSD,7079.99,7275.35,6600.0,6848.01,27479.15,188520448.2,675.3500000000004,231.97999999999956,6848.01
341,3/29/2018,BTCUSD,7942.72,7957.0,6905.0,7079.99,25708.79,189532739.9,1052.0,862.7300000000005,7079.99
342,3/28/2018,BTCUSD,7793.61,8088.0,7727.76,7942.72,10608.52,83867112.62,360.2399999999998,-149.11000000000058,7942.72
343,3/27/2018,BTCUSD,8145.0,8219.99,7757.0,7793.61,14466.67,115150613.4,462.9899999999998,351.3900000000003,7793.61
344,3/26/2018,BTCUSD,8453.0,8498.0,7858.1,8145.0,18298.44,148145385.2,639.8999999999996,308.0,8145.0
345,3/25/2018,BTCUSD,8531.34,8670.0,8359.99,8453.0,8511.92,72497141.51,310.0100000000002,78.34000000000015,8453.0
346,3/24/2018,BTCUSD,8927.1,8999.0,8508.0,8531.34,11073.17,97652321.95,491.0,395.7600000000002,8531.34
347,3/23/2018,BTCUSD,8715.09,8927.81,8280.04,8927.1,14212.8,121329830.1,647.7699999999986,-212.01000000000022,8927.1
348,3/22/2018,BTCUSD,8891.81,9073.93,8467.27,8715.09,13885.21,121308053.7,606.6599999999999,176.71999999999935,8715.09
349,3/21/2018,BTCUSD,8900.0,9174.0,8745.0,8891.81,14536.32,130220366.2,429.0,8.19000000000051,8891.81
350,3/20/2018,BTCUSD,8589.01,9046.26,8316.99,8900.0,18799.01,163562452.5,729.2700000000004,-310.9899999999998,8900.0
351,3/19/2018,BTCUSD,8192.0,8750.61,8110.0,8589.01,24075.67,201918172.7,640.6100000000006,-397.0100000000002,8589.01
352,3/18/2018,BTCUSD,7857.6,8302.73,7310.0,8192.0,29124.27,223313677.7,992.7299999999996,-334.39999999999964,8192.0
353,3/17/2018,BTCUSD,8275.0,8349.82,7751.0,7857.6,13146.15,105411863.2,598.8199999999997,417.39999999999964,7857.6
354,3/16/2018,BTCUSD,8259.99,8600.0,7911.0,8275.0,16138.02,134277880.2,689.0,-15.010000000000218,8275.0
355,3/15/2018,BTCUSD,8207.02,8400.0,7666.0,8259.99,26426.13,213272177.7,734.0,-52.969999999999345,8259.99
356,3/14/2018,BTCUSD,9145.41,9340.0,7931.0,8207.02,25336.6,216554439.9,1409.0,938.3899999999994,8207.02
357,3/13/2018,BTCUSD,9120.0,9472.88,8855.0,9145.41,16059.63,146974006.1,617.8799999999992,-25.409999999999854,9145.41
358,3/12/2018,BTCUSD,9533.88,9890.0,8780.49,9120.0,19816.17,184885705.9,1109.5100000000002,413.8799999999992,9120.0
359,3/11/2018,BTCUSD,8795.44,9760.0,8516.0,9533.88,20534.85,188590778.8,1244.0,-738.4399999999987,9533.88
360,3/10/2018,BTCUSD,9255.0,9514.0,8727.68,8795.44,16051.83,147598925.1,786.3199999999997,459.5599999999995,8795.44
361,3/9/2018,BTCUSD,9304.89,9410.0,8370.0,9255.0,38841.8,344813643.7,1040.0,49.88999999999942,9255.0
362,3/8/2018,BTCUSD,9925.0,10098.0,9050.0,9304.89,21350.15,204726520.4,1048.0,620.1100000000006,9304.89
363,3/7/2018,BTCUSD,10700.0,10894.0,9400.0,9925.0,29225.23,294388277.2,1494.0,775.0,9925.0
364,3/6/2018,BTCUSD,11377.54,11395.63,10565.85,10700.0,16724.71,183282864.1,829.7799999999988,677.5400000000009,10700.0
365,3/5/2018,BTCUSD,11469.9,11645.74,11340.0,11377.54,9470.43,109153960.7,305.7399999999998,92.35999999999876,11377.54
366,3/4/2018,BTCUSD,11432.5,11487.0,11045.03,11469.9,7942.05,89511765.48,441.96999999999935,-37.399999999999636,11469.9
367,3/3/2018,BTCUSD,11000.0,11494.57,11000.0,11432.5,12066.71,136586889.1,494.5699999999997,-432.5,11432.5
368,3/2/2018,BTCUSD,10895.92,11149.0,10765.0,11000.0,12662.82,139077193.5,384.0,-104.07999999999993,11000.0
369,3/1/2018,BTCUSD,10307.27,11075.0,10213.99,10895.92,13824.45,147941446.0,861.0100000000002,-588.6499999999996,10895.92
370,2/28/2018,BTCUSD,10566.57,11044.0,10263.0,10307.27,17897.55,190456964.9,781.0,259.2999999999993,10307.27
371,2/27/2018,BTCUSD,10300.0,10845.07,10133.33,10566.57,16465.19,173762146.0,711.7399999999998,-266.5699999999997,10566.57
372,2/26/2018,BTCUSD,9597.99,10447.74,9404.0,10300.0,17504.87,175797727.9,1043.7399999999998,-702.0100000000002,10300.0
373,2/25/2018,BTCUSD,9688.62,9850.0,9324.75,9597.99,11129.51,106497962.9,525.25,90.63000000000102,9597.99
374,2/24/2018,BTCUSD,10144.99,10494.14,9372.72,9688.62,18197.93,180155629.2,1121.42,456.369999999999,9688.62
375,2/23/2018,BTCUSD,9830.0,10390.77,9576.43,10144.99,19664.01,196376198.6,814.3400000000001,-314.9899999999998,10144.99
376,2/22/2018,BTCUSD,10454.27,10900.0,9715.27,9830.0,26422.13,268890664.0,1184.7299999999996,624.2700000000004,9830.0
377,2/21/2018,BTCUSD,11235.57,11278.81,10250.0,10454.27,27910.71,300205501.4,1028.8099999999995,781.2999999999993,10454.27
378,2/20/2018,BTCUSD,11140.0,11775.0,11000.0,11235.57,24951.36,285961831.2,775.0,-95.56999999999971,11235.57
379,2/19/2018,BTCUSD,10380.04,11274.11,10297.39,11140.0,16154.08,175983581.8,976.7200000000012,-759.9599999999991,11140.0
380,2/18/2018,BTCUSD,11121.5,11299.1,10159.0,10380.04,24142.4,259535413.8,1140.1000000000004,741.4599999999991,10380.04
381,2/17/2018,BTCUSD,10167.49,11149.0,10057.0,11121.5,19222.9,205648014.8,1092.0,-954.0100000000002,11121.5
382,2/16/2018,BTCUSD,10031.23,10307.68,9729.58,10167.49,16620.41,166819978.5,578.1000000000004,-136.26000000000022,10167.49
383,2/15/2018,BTCUSD,9472.98,10249.81,9342.46,10031.23,29789.74,293186307.4,907.3500000000004,-558.25,10031.23
384,2/14/2018,BTCUSD,8520.01,9482.5,8520.0,9472.98,22243.16,202543478.1,962.5,-952.9699999999993,9472.98
385,2/13/2018,BTCUSD,8872.28,8925.0,8393.1,8520.01,13139.47,113357334.8,531.8999999999996,352.27000000000044,8520.01
386,2/12/2018,BTCUSD,8072.99,8950.0,8072.99,8872.28,18475.22,159371645.1,877.0100000000002,-799.2900000000009,8872.28
387,2/11/2018,BTCUSD,8547.49,8547.49,7857.78,8072.99,16176.24,132445927.4,689.71,474.5,8072.99
388,2/10/2018,BTCUSD,8671.01,9090.0,8155.01,8547.49,22712.61,196226191.9,934.9899999999998,123.52000000000044,8547.49
389,2/9/2018,BTCUSD,8218.1,8700.0,7750.0,8671.01,25750.68,212311612.7,950.0,-452.90999999999985,8671.01
390,2/8/2018,BTCUSD,7575.75,8625.0,7550.0,8218.1,29803.75,243905456.6,1075.0,-642.3500000000004,8218.1
391,2/7/2018,BTCUSD,7688.46,8649.88,7212.82,7575.75,47816.08,379213828.6,1437.0599999999995,112.71000000000004,7575.75
392,2/6/2018,BTCUSD,6905.19,7948.89,5873.0,7688.46,85899.42,586030103.5,2075.8900000000003,-783.2700000000004,7688.46
393,2/5/2018,BTCUSD,8167.9,8349.16,6426.94,6905.19,55053.58,400000801.6,1922.2200000000003,1262.71,6905.19
394,2/4/2018,BTCUSD,9240.0,9350.0,7859.0,8167.9,22632.67,192692988.5,1491.0,1072.1000000000004,8167.9
395,2/3/2018,BTCUSD,8787.52,9499.0,8115.48,9240.0,22376.49,199874964.5,1383.5200000000004,-452.47999999999956,9240.0
396,2/2/2018,BTCUSD,9010.61,9090.0,7540.0,8787.52,47657.97,402616764.5,1550.0,223.09000000000015,8787.52
397,2/1/2018,BTCUSD,10099.99,10166.25,8400.0,9010.61,33299.38,304619253.3,1766.25,1089.3799999999992,9010.61
398,1/31/2018,BTCUSD,9995.0,10299.95,9601.02,10099.99,18610.62,184380608.9,698.9300000000003,-104.98999999999978,10099.99
399,1/30/2018,BTCUSD,11123.01,11150.0,9714.84,9995.0,25138.03,258791883.9,1435.1599999999999,1128.0100000000002,9995.0
400,1/29/2018,BTCUSD,11536.0,11570.0,10840.0,11123.01,10478.81,116748731.2,730.0,412.9899999999998,11123.01
401,1/28/2018,BTCUSD,11319.0,11695.0,11234.99,11536.0,13109.53,150128732.8,460.0100000000002,-217.0,11536.0
402,1/27/2018,BTCUSD,11086.89,11494.08,10850.0,11319.0,11770.93,131986246.7,644.0799999999999,-232.11000000000058,11319.0
403,1/26/2018,BTCUSD,11118.0,11570.0,10305.0,11086.89,18029.05,197099538.1,1265.0,31.110000000000582,11086.89
404,1/25/2018,BTCUSD,11356.79,11690.0,10851.0,11118.0,12700.49,143410569.5,839.0,238.79000000000087,11118.0
405,1/24/2018,BTCUSD,10824.94,11450.0,10457.0,11356.79,14157.04,155476131.1,993.0,-531.8500000000004,11356.79
406,1/23/2018,BTCUSD,10766.7,11370.0,9945.0,10824.94,20835.11,223535253.8,1425.0,-58.23999999999978,10824.94
407,1/22/2018,BTCUSD,11518.16,11849.0,10025.0,10766.7,23186.08,250015050.8,1824.0,751.4599999999991,10766.7
408,1/21/2018,BTCUSD,12762.8,12762.8,11118.0,11518.16,15537.7,183763425.2,1644.7999999999993,1244.6399999999994,11518.16
409,1/20/2018,BTCUSD,11498.99,12985.55,11498.99,12762.8,18087.06,224252854.6,1486.5599999999995,-1263.8099999999995,12762.8
410,1/19/2018,BTCUSD,11305.53,11973.99,11050.0,11498.99,15569.99,178499762.2,923.9899999999998,-193.45999999999913,11498.99
411,1/18/2018,BTCUSD,11200.01,12123.1,10687.21,11305.53,29065.2,335822137.0,1435.8900000000012,-105.52000000000044,11305.53
